symbol,identifier,purpose,lastPrice,change,pChange,previousClose,finalQuantity,totalTurnover,marketCap,yearHigh,yearLow,iep,chartTodayPath
DBL,DBLEQN, ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,305.0,-5.800000000000011,-1.8661518661518697,310.8,1514,461770.0,-,749.8,298.2,305.0,https://static.nseindia.com/sparklines/today/preOpen_DBLEQN.jpg
21STCENMGM,21STCENMGMEQN, ANNUAL GENERAL MEETING,33.95,-0.6499999999999986,-1.8786127167630018,34.6,1767,59989.65,-,64.0,11.6,33.95,https://static.nseindia.com/sparklines/today/preOpen_21STCENMGMEQN.jpg
GRINDWELL,GRINDWELLEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 9.50 PER SHARE,1561.1,-30.0,-1.8854880271510277,1591.1,753,1175508.3,-,2018.35,762.0,1561.1,https://static.nseindia.com/sparklines/today/preOpen_GRINDWELLEQN.jpg
SUPPETRO,SUPPETROEQN, INTERIM DIVIDEND - RS 4 PER SHARE,660.05,-12.75,-1.8950653983353154,672.8,17,11220.85,-,818.75,378.1,660.05,https://static.nseindia.com/sparklines/today/preOpen_SUPPETROEQN.jpg
OMAXAUTO,OMAXAUTOEQN, ANNUAL GENERAL MEETING,51.15,-1.0,-1.9175455417066156,52.15,141,7212.15,-,73.75,36.95,51.15,https://static.nseindia.com/sparklines/today/preOpen_OMAXAUTOEQN.jpg
HGS,HGSEQN,INTERIM DIVIDEND - RS 28 PER SHARE,2721.0,-53.25,-1.9194376858610436,2774.25,2365,6435165.0,-,3920.0,1125.0,2721.0,https://static.nseindia.com/sparklines/today/preOpen_HGSEQN.jpg
NBVENTURES,NBVENTURESEQN, DIVIDEND - RS 2.50 PER SHARE,127.65,-2.5,-1.9208605455243948,130.15,2361,301381.65,-,144.0,57.65,127.65,https://static.nseindia.com/sparklines/today/preOpen_NBVENTURESEQN.jpg
DHANI,DHANIEQN, ANNUAL GENERAL MEETING,130.0,-2.5500000000000114,-1.9238023387401066,132.55,18544,2410720.0,-,378.9,121.95,130.0,https://static.nseindia.com/sparklines/today/preOpen_DHANIEQN.jpg
SOTL,SOTLEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 15 PER SH,1065.0,-20.950000000000045,-1.9291864266310645,1085.95,100,106500.0,-,1830.0,955.45,1065.0,https://static.nseindia.com/sparklines/today/preOpen_SOTLEQN.jpg
MODISNME,MODISNMEEQN,INTERIM DIVIDEND - RE 1 PER SHARE,75.5,-1.5,-1.948051948051948,77.0,212,16006.0,-,104.9,52.05,75.5,-
EQUITASBNK,EQUITASBNKEQN, ANNUAL GENERAL MEETING,52.7,-1.0499999999999972,-1.9534883720930178,53.75,5003,263658.1,-,76.8,45.3,52.7,https://static.nseindia.com/sparklines/today/preOpen_EQUITASBNKEQN.jpg
STEELXIND,STEELXINDBEN,,225.0,-4.5,-1.9607843137254901,229.5,8,1800.0,-,262.6,45.95,225.0,-
TTL,TTLEQN, INTERIM DIVIDEND - RE 1 PER SHARE,110.0,-2.200000000000003,-1.9607843137254926,112.2,139,15290.0,-,137.0,41.2,110.0,https://static.nseindia.com/sparklines/today/preOpen_TTLEQN.jpg
TALBROAUTO,TALBROAUTOEQN,INTERIM DIVIDEND - RE 1 PER SHARE,471.05,-9.449999999999989,-1.9667013527575419,481.5,67,31560.35,-,658.0,190.45,471.05,https://static.nseindia.com/sparklines/today/preOpen_TALBROAUTOEQN.jpg
CINELINE,CINELINEEQN, DIVIDEND - RE 0.50 PER SHARE,107.0,-2.1500000000000057,-1.969766376546043,109.15,50,5350.0,-,131.7,28.45,107.0,https://static.nseindia.com/sparklines/today/preOpen_CINELINEEQN.jpg
SUPRIYA,SUPRIYAEQN,,412.1,-8.299999999999955,-1.9743101807801988,420.4,3151,1298527.1,-,601.9,383.2,412.1,-
ASTRON,ASTRONEQN, ANNUAL GENERAL MEETING,44.5,-0.8999999999999986,-1.9823788546255476,45.4,370,16465.0,-,74.5,37.5,44.5,https://static.nseindia.com/sparklines/today/preOpen_ASTRONEQN.jpg
RUBYMILLS,RUBYMILLSEQN, DIVIDEND - RS 0.75 PER SHARE,358.0,-7.25,-1.9849418206707734,365.25,43,15394.0,-,441.7,156.0,358.0,https://static.nseindia.com/sparklines/today/preOpen_RUBYMILLSEQN.jpg
GOLDENTOBC,GOLDENTOBCEQN, ANNUAL GENERAL MEETING,106.1,-2.1500000000000057,-1.98614318706698,108.25,73,7745.3,-,190.8,35.5,106.1,https://static.nseindia.com/sparklines/today/preOpen_GOLDENTOBCEQN.jpg
SMLT,SMLTEQN,INTERIM DIVIDEND - RE 1 PER SHARE,110.7,-2.25,-1.9920318725099602,112.95,1,110.7,-,144.0,89.9,110.7,-
SUULD,SUULDEQN, DIVIDEND - RS 2.75 PER SHARE,301.35,-6.149999999999977,-1.9999999999999927,307.5,314,94623.9,-,736.85,174.75,301.35,https://static.nseindia.com/sparklines/today/preOpen_SUULDEQN.jpg
DSSL,DSSLEQN, ANNUAL GENERAL MEETING,198.35,-4.050000000000011,-2.0009881422924956,202.4,102,20231.7,-,263.9,60.45,198.35,https://static.nseindia.com/sparklines/today/preOpen_DSSLEQN.jpg
AWL,AWLEQN,,352.6,-7.199999999999989,-2.0011117287381848,359.8,62738,22121418.8,-,419.9,227.0,352.6,-
MINDTECK,MINDTECKBEN,,142.0,-2.9000000000000057,-2.0013802622498313,144.9,166,23572.0,-,300.2,41.0,142.0,-
INSECTICID,INSECTICIDEQN, INTERIM DIVIDEND - RS 2  PER SHARE,654.4,-13.399999999999977,-2.006588799041626,667.8,5,3272.0,-,847.0,405.1,654.4,https://static.nseindia.com/sparklines/today/preOpen_INSECTICIDEQN.jpg
DYNPRO,DYNPROEQN, ANNUAL GENERAL MEETING,545.15,-11.200000000000045,-2.013121236631625,556.35,9,4906.35,-,769.8,360.5,545.15,https://static.nseindia.com/sparklines/today/preOpen_DYNPROEQN.jpg
AKSHOPTFBR,AKSHOPTFBREQN, ANNUAL GENERAL MEETING,12.15,-0.25,-2.0161290322580645,12.4,12000,145800.0,-,15.85,5.3,12.15,https://static.nseindia.com/sparklines/today/preOpen_AKSHOPTFBREQN.jpg
HDIL,HDILBZN,,4.8,-0.10000000000000053,-2.040816326530623,4.9,200,960.0,-,7.1,4.15,4.8,https://static.nseindia.com/sparklines/today/preOpen_HDILBZN.jpg
SHIVAMILLS,SHIVAMILLSEQN, ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,128.5,-2.6999999999999886,-2.057926829268284,131.2,256,32896.0,-,204.8,35.5,128.5,https://static.nseindia.com/sparklines/today/preOpen_SHIVAMILLSEQN.jpg
AJOONI,AJOONIEQN, ANNUAL GENERAL MEETING,66.4,-1.4499999999999886,-2.137067059690477,67.85,171,11354.4,-,85.85,41.9,66.4,-
PLASTIBLEN,PLASTIBLENEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE,215.05,-4.75,-2.1610555050045495,219.8,50,10752.5,-,306.0,205.2,215.05,https://static.nseindia.com/sparklines/today/preOpen_PLASTIBLENEQN.jpg
MAHLOG,MAHLOGEQN, DIVIDEND - RS 2.50 PER SHARE,425.15,-9.550000000000011,-2.196917414308721,434.7,1134,482120.1,-,821.0,405.1,425.15,https://static.nseindia.com/sparklines/today/preOpen_MAHLOGEQN.jpg
ASAL,ASALBEN,,325.0,-7.350000000000023,-2.21152399578758,332.35,428,139100.0,-,925.45,30.25,325.0,-
AMDIND,AMDINDEQN, ANNUAL GENERAL MEETING,50.7,-1.1499999999999986,-2.217936354869814,51.85,110,5577.0,-,58.0,16.4,50.7,https://static.nseindia.com/sparklines/today/preOpen_AMDINDEQN.jpg
SUMMITSEC,SUMMITSECEQN, ANNUAL GENERAL MEETING,661.0,-15.25,-2.255083179297597,676.25,32,21152.0,-,874.0,475.0,661.0,https://static.nseindia.com/sparklines/today/preOpen_SUMMITSECEQN.jpg
DIGJAMLMTD,DIGJAMLMTDEQN,,157.0,-3.6500000000000057,-2.2720199190787462,160.65,405,63585.0,-,362.3,16.45,157.0,-
MAHASTEEL,MAHASTEELEQN, ANNUAL GENERAL MEETING,78.2,-1.8499999999999943,-2.3110555902560828,80.05,287,22443.4,-,119.35,72.2,78.2,https://static.nseindia.com/sparklines/today/preOpen_MAHASTEELEQN.jpg
AFFLE,AFFLEEQN, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RS 2/- PER SHARE,1200.0,-28.549999999999955,-2.3238777420536367,1228.55,1448,1737600.0,-,1511.0,763.02,1200.0,https://static.nseindia.com/sparklines/today/preOpen_AFFLEEQN.jpg
UJJIVAN,UJJIVANEQN, DIVIDEND - RS 0.80 PER SHARE,114.0,-2.75,-2.355460385438972,116.75,8205,935370.0,-,261.7,115.0,114.0,https://static.nseindia.com/sparklines/today/preOpen_UJJIVANEQN.jpg
ZEEMEDIA,ZEEMEDIAEQN, SCHEME OF ARRANGEMENT,16.55,-0.3999999999999986,-2.3598820058996965,16.95,18326,303295.3,-,20.3,5.5,16.55,https://static.nseindia.com/sparklines/today/preOpen_ZEEMEDIAEQN.jpg
MURUDCERA,MURUDCERAEQN, ANNUAL GENERAL MEETING,28.9,-0.7000000000000028,-2.3648648648648742,29.6,300,8670.0,-,35.8,17.3,28.9,https://static.nseindia.com/sparklines/today/preOpen_MURUDCERAEQN.jpg
SMARTLINK,SMARTLINKEQN, ANNUAL GENERAL MEETING,133.8,-3.25,-2.371397300255381,137.05,402,53787.6,-,254.35,78.1,133.8,https://static.nseindia.com/sparklines/today/preOpen_SMARTLINKEQN.jpg
FELDVR,FELDVREQN, ANNUAL GENERAL MEETING,12.3,-0.29999999999999893,-2.3809523809523725,12.6,10,123.0,-,17.0,9.9,12.3,https://static.nseindia.com/sparklines/today/preOpen_FELDVREQN.jpg
MCDHOLDING,MCDHOLDINGBZN,,0.0,-2.5999999999999943,-2.407407407407402,107.95,0,0.0,-,193.2,35.5,105.4,-
MALUPAPER,MALUPAPEREQN, ANNUAL GENERAL MEETING,32.05,-0.8000000000000043,-2.435312024353133,32.85,1,32.05,-,44.0,24.0,32.05,https://static.nseindia.com/sparklines/today/preOpen_MALUPAPEREQN.jpg
HITECHGEAR,HITECHGEAREQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE,231.0,-5.800000000000011,-2.449324324324329,236.8,15,3465.0,-,365.95,143.5,231.0,https://static.nseindia.com/sparklines/today/preOpen_HITECHGEAREQN.jpg
JINDWORLD,JINDWORLDEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.15 PER SHARE,292.05,-7.349999999999966,-2.4549098196392674,299.4,16161,4719820.05,-,357.0,44.0,292.05,https://static.nseindia.com/sparklines/today/preOpen_JINDWORLDEQN.jpg
MARALOVER,MARALOVEREQN, ANNUAL GENERAL MEETING,91.3,-2.299999999999997,-2.4572649572649543,93.6,10,913.0,-,138.2,25.65,91.3,https://static.nseindia.com/sparklines/today/preOpen_MARALOVEREQN.jpg
NELCO,NELCOBEN,,710.1,-18.100000000000023,-2.4855808843724283,728.2,540,383454.0,-,971.95,179.0,710.1,-
EVEREADY,EVEREADYEQN, ANNUAL GENERAL MEETING,338.0,-8.649999999999977,-2.4953122746285814,346.65,8846,2989948.0,-,413.45,224.1,338.0,https://static.nseindia.com/sparklines/today/preOpen_EVEREADYEQN.jpg
KOPRAN,KOPRANEQN, DIVIDEND - RS 1.50 PER SHARE,290.5,-7.5,-2.5167785234899327,298.0,4136,1201508.0,-,370.45,99.5,290.5,https://static.nseindia.com/sparklines/today/preOpen_KOPRANEQN.jpg
BCLIND,BCLINDBEN,,410.15,-10.900000000000034,-2.5887661797886317,421.05,20,8203.0,-,512.0,98.0,410.15,-
RANASUG,RANASUGEQN, ANNUAL GENERAL MEETING,28.0,-0.75,-2.608695652173913,28.75,15154,424312.0,-,38.3,6.6,28.0,https://static.nseindia.com/sparklines/today/preOpen_RANASUGEQN.jpg
NDL,NDLEQN, ANNUAL GENERAL MEETING,141.05,-3.799999999999983,-2.6234035208836612,144.85,200,28210.0,-,172.0,27.1,141.05,https://static.nseindia.com/sparklines/today/preOpen_NDLEQN.jpg
EMKAY,EMKAYEQN, ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,116.25,-3.1500000000000057,-2.638190954773874,119.4,50,5812.5,-,155.0,60.0,116.25,https://static.nseindia.com/sparklines/today/preOpen_EMKAYEQN.jpg
KPIGLOBAL,KPIGLOBALEQN,INTERIM DIVIDEND - RS 0.40 PER SHARE,428.0,-11.649999999999977,-2.6498350960991646,439.65,165,70620.0,-,522.75,116.3,428.0,-
MEDICAMEQ,MEDICAMEQEQN,,666.0,-18.149999999999977,-2.652926989695239,684.15,68,45288.0,-,1019.8,539.55,666.0,-
ANIKINDS,ANIKINDSEQN, ANNUAL GENERAL MEETING,29.25,-0.8000000000000007,-2.6622296173044946,30.05,32,936.0,-,39.45,10.6,29.25,https://static.nseindia.com/sparklines/today/preOpen_ANIKINDSEQN.jpg
EROSMEDIA,EROSMEDIAEQN, ANNUAL GENERAL MEETING,27.0,-0.75,-2.7027027027027026,27.75,2627,70929.0,-,36.85,16.45,27.0,https://static.nseindia.com/sparklines/today/preOpen_EROSMEDIAEQN.jpg
ANTGRAPHIC,ANTGRAPHICBEN,,1.8,-0.050000000000000044,-2.702702702702705,1.85,60340,108612.0,-,3.35,0.4,1.8,-
PRECWIRE,PRECWIREBEN,,97.0,-2.700000000000003,-2.7081243731193605,99.7,186,18042.0,-,130.95,32.8,97.0,-
GLOBALVECT,GLOBALVECTBEN,,52.0,-1.4500000000000028,-2.7128157156220816,53.45,100,5200.0,-,88.9,36.85,52.0,-
NITCO,NITCOEQN, ANNUAL GENERAL MEETING,28.65,-0.8000000000000007,-2.716468590831921,29.45,17,487.05,-,42.8,17.35,28.65,https://static.nseindia.com/sparklines/today/preOpen_NITCOEQN.jpg
ELECON,ELECONEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.40 PER SHARE,146.55,-4.099999999999994,-2.721539993362094,150.65,4073,596898.15,-,219.0,51.0,146.55,https://static.nseindia.com/sparklines/today/preOpen_ELECONEQN.jpg
PDSL,PDSLEQN,,1640.2,-46.09999999999991,-2.733795884480811,1686.3,1,1640.2,-,1749.6,1670.05,1640.2,-
RAJRATAN,RAJRATANBEN,,2335.0,-66.09999999999991,-2.752904918578981,2401.1,104,242840.0,-,3049.9,531.65,2335.0,-
GTLINFRA,GTLINFRAEQN, ANNUAL GENERAL MEETING,1.75,-0.050000000000000044,-2.77777777777778,1.8,320503,560880.25,-,4.05,0.65,1.75,https://static.nseindia.com/sparklines/today/preOpen_GTLINFRAEQN.jpg
SUMEETINDS,SUMEETINDSEQN, ANNUAL GENERAL MEETING,10.45,-0.3000000000000007,-2.7906976744186114,10.75,1107,11568.15,-,14.45,2.85,10.45,-
COFFEEDAY,COFFEEDAYEQN,,62.5,-1.7999999999999972,-2.799377916018658,64.3,82491,5155687.5,-,86.8,20.2,62.5,-
SIMBHALS,SIMBHALSEQN, ANNUAL GENERAL MEETING,20.65,-0.6000000000000014,-2.8235294117647127,21.25,3140,64841.0,-,44.45,6.4,20.65,https://static.nseindia.com/sparklines/today/preOpen_SIMBHALSEQN.jpg
LXCHEM,LXCHEMEQN, DIVIDEND - RS 0.50 PER SHARE,423.0,-12.399999999999977,-2.847955902618277,435.4,5804,2455092.0,-,628.0,143.25,423.0,https://static.nseindia.com/sparklines/today/preOpen_LXCHEMEQN.jpg
UDAICEMENT,UDAICEMENTEQN,,32.0,-0.9500000000000028,-2.883156297420342,32.95,3550,113600.0,-,41.8,30.85,32.0,-
MTEDUCARE,MTEDUCAREEQN, ANNUAL GENERAL MEETING,10.0,-0.3000000000000007,-2.9126213592233077,10.3,50,500.0,-,14.75,6.25,10.0,https://static.nseindia.com/sparklines/today/preOpen_MTEDUCAREEQN.jpg
BIGBLOC,BIGBLOCEQN,INTERIM DIVIDEND - RS 0.10 PER SHARE,79.5,-2.4000000000000057,-2.930402930402937,81.9,411,32674.5,-,90.8,15.62,79.5,https://static.nseindia.com/sparklines/today/preOpen_BIGBLOCEQN.jpg
MAHAPEXLTD,MAHAPEXLTDBEN,,109.0,-3.299999999999997,-2.9385574354407815,112.3,87,9483.0,-,124.35,63.05,109.0,https://static.nseindia.com/sparklines/today/preOpen_MAHAPEXLTDBEN.jpg
ROLTA,ROLTAEQN, ANNUAL GENERAL MEETING,6.6,-0.20000000000000018,-2.941176470588238,6.8,792,5227.2,-,10.05,3.15,6.6,https://static.nseindia.com/sparklines/today/preOpen_ROLTAEQN.jpg
MANYAVAR,MANYAVAREQN,,893.0,-27.25,-2.961151860907362,920.25,2083,1860119.0,-,992.7,912.6,893.0,-
NRBBEARING,NRBBEARINGEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.50 PER SHARE,133.0,-4.099999999999994,-2.9905178701677566,137.1,6036,802788.0,-,189.7,96.5,133.0,https://static.nseindia.com/sparklines/today/preOpen_NRBBEARINGEQN.jpg
INDLMETER,INDLMETERBEN,,14.55,-0.4499999999999993,-2.9999999999999956,15.0,500,7275.0,-,27.15,10.8,14.55,-
MMP,MMPEQN, DIVIDEND - RE 1  PER SHARE,159.0,-5.0,-3.048780487804878,164.0,10,1590.0,-,198.9,77.6,159.0,https://static.nseindia.com/sparklines/today/preOpen_MMPEQN.jpg
TRIGYN,TRIGYNEQN, ANNUAL GENERAL MEETING,143.1,-4.5,-3.0487804878048785,147.6,472,67543.2,-,218.5,61.3,143.1,https://static.nseindia.com/sparklines/today/preOpen_TRIGYNEQN.jpg
UJAAS,UJAASBEN,,4.7,-0.14999999999999947,-3.0927835051546286,4.85,5641,26512.7,-,8.25,2.3,4.7,-
